277,"지금 중3인데 과고를 올해 6월쯤에 지원하기로 맘먹어서 오늘 입시 설명회를 갔다왔는데 멘탈이 쿠크 깨졌어여 허허 ㅠㅠ 늦게 준비한만큼 많이 부족하고 힘들 것 같더라구용 ㅠㅠ 그래도 열심히 해서 희원님이랑 같은 과고는 아니지만 ㅋㅋ 과고를 들어갈거에요!! 혹시 면접같은거 준비 어떻게 하셨는지 알 수 있을까요?
제가 지원하려는 과고는 스팀형면접이라면서 조건?을 주고 핸드폰을 어떻게 만들면 좋은가? 그런식으로 10분간 답하는 면접이더라구요 저는 내신공부만 벼락치기로 해와가지구 막막하기만합니당 ㅠㅠ ","지금 중3인데 과고를 올해 6월쯤에 지원하기로 맘먹어서 오늘 입시 설명회를 갔다왔는데 멘탈이 쿠크 깨졌어여 허허늦게 준비한만큼 많이 부족하고 힘들 것 같더라구용그래도 열심히 해서 희원님이랑 같은 과고는 아니지만과고를 들어갈거에요혹시 면접같은거 준비 어떻게 하셨는지 알 수 있을까요?
제가 지원하려는 과고는 스팀형면접이라면서 조건?을 주고 핸드폰을 어떻게 만들면 좋은가? 그런식으로 10분간 답하는 면접이더라구요 저는 내신공부만 벼락치기로 해와가지구 막막하기만합니당",일단 꼭 과고 들어가시길 바라요!!! 어엇 저희는 면접이 수학과학 창의적인문제 6개인가 정도 주고 30분동안 풀고 면접실 들어가서 한개한개 구술로 면접봤어요. 그래서 그냥 수학과학 공부만 (중등주요개념들이랑 고등선행...)계속 하고 갔는데... 음... 그런거라면 평소 과학잡지나 뉴스같은거 조금씩 보면서 상식 늘러가면 좋지않을까요? 대신 공부에 방해되지 않게 조금씩만...
278,과학 공부하실때 노트정리 하시나요?,과학 공부하실때 노트정리 하시나요?,"네! 보통 수학, 물리는 대충 공식들 유도과정이나 그런거 가볍게 정리하는정도로 쓰고 다음에 그 수식을 보면서 증명 다시 한 번 할 수 있게?(안하기도 하고 가끔 공식이 갑자기 잔뜩나오거나 익숙하지 않은 개념이면...)
화생지(+물리중에서도 암기 필요한부분)는 여러번 정리하면서 외우는편이에요! 암기를 잘 못해서 계속 적으면서 머리에 넣어요. 대신 이렇게하니 한번 외운건 엄청 오래가더라고요ㅎ..."
279,과고 준비하는 학생이에요 제가 가고자 하는 학교가 1학년에 물2화2생2를 배우는데요ㅠㅠ 1과정도 다 알아야 2를 선행할 수 있나요?,과고 준비하는 학생이에요 제가 가고자 하는 학교가 1학년에 물2화2생2를 배우는데요1과정도 다 알아야 2를 선행할 수 있나요?,음 보통 과고가 1학기엔 물화생지1을 배우고 2학기엔 2를 배우는데... 물리같은 경우엔 바로 2하면 아직 개념이 덜잡혀서 힘들거에요. 화2 생2는 연계성이 아주 크진 않은데 화1 생1이 되면 좀 더 쉽게 접근이 가능할거에요! 과탐에 아직은 익숙하지가 않을거에요 그래서 1부터 보통 하고...
280,"제가 중3이라 시간이 별로없는데요ㅜㅜ시간이되면 물화1,2끝내는게 더 날까요?? 아님 물화생지1 끝내는게 날까요??생물하고 지구과학은 선행 딱히 할필요 없나요??","제가 중3이라 시간이 별로없는데요ㅜㅜ시간이되면 물화1,2끝내는게 더 날까요아님 물화생지1 끝내는게 날까요??생물하고 지구과학은 선행 딱히 할필요 없나요??",음 생지는 저희학교 기준으로는 그렇게 선행이 필요한 것 같지는 않았어요. 근데 물화는 확실히 많이 나가면 좋은 것 같던... 생물도 간단하게 보고 가도 도움될 것 같아요!
281,"밑에 분 질문이랑 비슷하게 선행관련질문인데요..
희원님은 혹시 물화생지 모두 선행하셨나요?
하셨다면 무슨 과목을 어떻게하셨나요?!","밑에 분 질문이랑 비슷하게 선행관련질문인데요희원님은 혹시 물화생지 모두 선행하셨나요?
하셨다면 무슨 과목을 어떻게하셨나요?!","네! 전 물12, 일반물리(역학파트) 화12 생1 지1 했어요!"
282,팬이에요!!,팬이에요!!,헛 감사해요!!!
283,과학고에 올1등급이 존재하는지 궁금합니다!,과학고에 올1등급이 존재하는지 궁금합니다!,"음 저희 기수에는 없고요, 아마 이전기수에도 확실하진 않지만 없지않을까요...?"
284,이종필의상대성이론강의 읽어보셨나요?,이종필의상대성이론강의 읽어보셨나요?,아뇨! 들어는 봤는데 안읽어봤네요...!
285,화1 문제집 풀어보신것 중에 뭐가좋아요??,화1 문제집 풀어보신것 중에 뭐가좋아요??,전 그냥 하이탑만 해서 어떤걸 추천해줄 수가 없네요...
286,3차면접때 창의 인성면접하잖아요 그때 어떤식의 문제를 물어보나요?,3차면접때 창의 인성면접하잖아요 그때 어떤식의 문제를 물어보나요?,"음 저희는 그냥 수학, 과학 창의적인 문제들(중등과정꺼) 내줬는데... 다른곳들은 어떻게 하는지 잘 모르겠네요...!"
287,"과고 준비생 중1입니다. 얼마전부터 과학고에 가고 싶다라고
결심을 하고 부모님과 선생님들과 많은 이야기를 나눈 후
과고 준비를 하고 있습니다. 과학고에 가려면 선행을 많이 해야하서
정말 부랴부랴 선행을 하고 있습니다. 이번 여름 방학동안 2학년
수학을 모두 마무리했지만 기초만 서둘러 마무리 했지
심화는 엄두를 내지 못하고 있습니다.ㅜㅜㅜ 제가 제 또래에비해
많이 늦은 것 같아서 마음이 급해지고 그 압박감 때문에 너무
힘들고 스트레스를 많이 받습니다... 희원님! 제가 제 또래에
비해 과학고 준비가 많이 늦었나요? 또 희원님은 언제 과학고를
가겠다고 결심하셨나요? 서론이 정말 길어서 죄송합니다ㅜㅜ","과고 준비생 중1입니다. 얼마전부터 과학고에 가고 싶다라고
결심을 하고 부모님과 선생님들과 많은 이야기를 나눈 후
과고 준비를 하고 있습니다. 과학고에 가려면 선행을 많이 해야하서
정말 부랴부랴 선행을 하고 있습니다. 이번 여름 방학동안 2학년
수학을 모두 마무리했지만 기초만 서둘러 마무리 했지
심화는 엄두를 내지 못하고 있습니다제가 제 또래에비해
많이 늦은 것 같아서 마음이 급해지고 그 압박감 때문에 너무
힘들고 스트레스를 많이 받습니다희원님! 제가 제 또래에
비해 과학고 준비가 많이 늦었나요? 또 희원님은 언제 과학고를
가겠다고 결심하셨나요? 서론이 정말 길어서 죄송합니다ㅜㅜ","음 저같은 경우에도 중1 여름방학?쯤에 과고라는 곳을 알게되었고요, 그때까진 선행이라는걸 하나도 몰랐어요. 과고가기로 결심하고 나서부터 선행시작했고, 심화문제들은 어차피 내신공부할 때 할 수 있으니 개념들만 다 공부하닌까 1학년이 끝났어요. 벌써 2학년꺼가 끝났다면 뭐... 저보단 지금까진 훨씬 빠르네요:) 심화문제는 어차피 2학년때 내신공부하면서 실컷 풀게될거에요 물론 지금 조금씩 해보는것도 좋긴하지만 전 개념 공부하고 심화 풀면 절반이상을 틀렸어요!"
288,"희원님! 제가 희원님을 보고 과학고 가야겠다고 결심했는데
제가 열심히 노력해서 과학고 가면 꼭꼭 칭찬해주세요
희원님 짱짱팬이에요ㅜㅜㅜㅜㅜㅜㅜㅜ","희원님! 제가 희원님을 보고 과학고 가야겠다고 결심했는데
제가 열심히 노력해서 과학고 가면 꼭꼭 칭찬해주세요
희원님 짱짱팬이에요",엇 감사해요!! 꼭 가길 바라요!!!
289,과학선행을 할 때는 시험 볼 때처럼 그 개념을 달달 외우면서 해야하나룜?,과학선행을 할 때는 시험 볼 때처럼 그 개념을 달달 외우면서 해야하나룜?,"음 전 암기해야하는 부분은 그냥 대충 읽고 정리 한번 해보고 넘어가고 원리 이해해야 하는부분만 했어요! 어차피 암기한건 다시 까먹기 때문에 해봤자 그닥 무쓸모인...! (추가적으로, 생물도 이해할 부분이 은근 있어요!)"
290,희원님!혹시 프로그래밍 막 그런고 하실수 있으시나요? 막 c언어? 그런거..,희원님!혹시 프로그래밍 막 그런고 하실수 있으시나요? 막 c언어? 그런거..,"전 processing(Java기반) 할줄 알아요! 벽돌깨기정도의 간단한 게임은 만들 줄 아는...?
그리고 파이썬 간단하게...?"
291,"안녕하세요! 희원님 저는 중3인 남학생이에요
우연히 알게됐는데 제가 그렇게 희망하던 과고 재학생분이셔서 팔로우하고 있어요
내일부터 과고 원서 접수일인데 긴장되기도 하고 잘 할 수 있을까...라는 생각도 드네요
사실 제가 선행을 많이 하진 않았거든요..
물리1 화학1 개념을 이제 겨우 끝냈고 수학도 잡지식은 많은데 정작 제대로 공부한 건 중학교 과정이 끝이에요..ㅠ
Kmo같은 유형은 전혀 공부해본 경험이 없구요
혹시 희원님 주변에도 저 같은 케이스중에 합격한 경우가 있나요?","안녕하세요! 희원님 저는 중3인 남학생이에요
우연히 알게됐는데 제가 그렇게 희망하던 과고 재학생분이셔서 팔로우하고 있어요
내일부터 과고 원서 접수일인데 긴장되기도 하고 잘 할 수 있을까라는 생각도 드네요
사실 제가 선행을 많이 하진 않았거든요물리1 화학1 개념을 이제 겨우 끝냈고 수학도 잡지식은 많은데 정작 제대로 공부한 건 중학교 과정이 끝이에요Kmo같은 유형은 전혀 공부해본 경험이 없구요
혹시 희원님 주변에도 저 같은 케이스중에 합격한 경우가 있나요?","음 저희학교같은경우엔 그런케이스 꽤 돼요! 심지어 과고 입학할 때 까지 선행 하나도 안하고 온 친구들도 있어요. 진짜 오고싶은 마음과 내가 이학교에서 이런 연구를 하고싶고 이걸 통해서 내가 커서 어떤 사람이 되고싶다에 대한 진심을 자기만의 스타일로 보여주시면 될 것 같아요! 진짜 수학, 과학을 좋아한다는것도 보여주면 좋겠고요! 과고와서 잘 버틸지 보는경우도 많거든요. 면담땐 이런걸 많이 물어본거같아요. (자소서 확인도했고)
선행은 꾸준히 조금씩 나가시면 돼요! 하실 수 있을거에요:)"
292,과학고 원서 낼떄 중학교 3년동안 수학 과학은 올 a를 밑바탕으로 깔고 내야되는건가요..? 혹시 다른 친구들 중에서 하나라도 b가 있었는데 합격한 케이스는 없나요옷?,과학고 원서 낼떄 중학교 3년동안 수학 과학은 올 a를 밑바탕으로 깔고 내야되는건가요혹시 다른 친구들 중에서 하나라도 b가 있었는데 합격한 케이스는 없나요옷?,음 올a가 아닌애들도 있었는 것 같은데 대신 다른친구들보다 조금은 불리하겠죠...?
293,과고가기전에 어디까지 선행하셨어요?그리고 언제부터 선행 시작했어요? 저 시작한지 이제 3달되어가는데 보통 친구들보다 늦는것같아 걱정이많아요ㅠ 저번 에스크애서도 선행이 꼬구중요한거는 아니라고 물론 많이보고오면 좋다고하셨지만....뭔가 불안감이 든다고할까..뭐랄까....하여튼 그런느낌이 많이들어요ㅜ 아주 많이요ㅠ,과고가기전에 어디까지 선행하셨어요?그리고 언제부터 선행 시작했어요? 저 시작한지 이제 3달되어가는데 보통 친구들보다 늦는것같아 걱정이많아요ㅠ 저번 에스크애서도 선행이 꼬구중요한거는 아니라고 물론 많이보고오면 좋다고하셨지만뭔가 불안감이 든다고할까..뭐랄까하여튼 그런느낌이 많이들어요ㅜ 아주 많이요ㅠ,"엇 이제봤네요 죄송해요ㅠㅠ 전 중2 1학기 시작할때 쯔음 고등학교꺼 보기시작했어요! 하루에 수학선행을 거의 최소 3시간 최대 6시간 투자했고(시험기간에도 1~2시간씩은 한걸로 기억해요) 그러닌까 수1, 수2 심화까지, 기벡은 개념정도만은 볼 수 있더군요! 수1, 수2만 하고와서도 잘하는애도 있어요! 늦어도 꾸준히 나가는게 중요한거니 차근차근 열심히 하시길!:)"
294,진짜너무 멋지셔요 ㅠㅠ 뭘해도 되실분,진짜너무 멋지셔요뭘해도 되실분,헐 감사합니다ㅠㅠㅠ
295,지금 고1인데 국어 공부방법을 잘 모르겠어요.... 어떻게 공부해야되나요....??,지금 고1인데 국어 공부방법을 잘 모르겠어요어떻게 공부해야되나요,음... 제가 국어는 아마 모고쳐도 70?80? 나올거에요... 국어공부도 평소에 잘 안해서... 저도 모르겠어요 ㅠㅠ 죄송합니다... 제가 해줄수 있는 말은 외고가신분들이나 일반고 최상위권학생들 에스크를 방문하라는 것 밖에...ㅠㅠㅠ
296,학교다닐때 잠은 몇시간 자요?,학교다닐때 잠은 몇시간 자요?,12시30분~1시취침 6시반기상 이면 대충 6시간보다 살짝 적게 자요!
297,현 중3입니다! 수1 RPM을 풀고 있는데 기본기가 부족하다는 생각이 들어서요. 중학교 과정을 심화로 한번 다지는게 나을까요 수1을 다시하는게 나을까요?,현 중3입니다! 수1 RPM을 풀고 있는데 기본기가 부족하다는 생각이 들어서요. 중학교 과정을 심화로 한번 다지는게 나을까요 수1을 다시하는게 나을까요?,이차함수나 그런게 조금 부족하면 3학년1학기꺼 살짝 다시 보는것도 좋아요! 전 첨에 진도를 너무 급하게 나가서 수1이 어럅길래 중3-1 다시 살짝 하고 했더니 괜찮아지더군요...!
298,다른 과학들중에서도 물리학과를 지망하시게 된 계기와 물리학과 나와서 하고싶은 일이 궁금합니다!,다른 과학들중에서도 물리학과를 지망하시게 된 계기와 물리학과 나와서 하고싶은 일이 궁금합니다!,"일단 저는 원래 수학을 먼저 좋아하게 되었어요. 그리고 딱히 과학은 좋아하지 않았죠. 수학에비해 체계적이지 않은것 같았어요. 근데 제 목표는 세상의 발전에 기여하는건데 수학 하나만으로는 그게 힘든 것 같더라고요. 그러던 중 과학을 어쩔 수 없이 공부하면서 물리라는걸 접하게 되었는데 수학을 도구삼아 자연을 되게 아름답게 기술하고있었고, 양자역학만 봐도 아시겠지만 이론만으로 끝나는게 아니라 실생활에도 적용이 되잖아요? 물론 수학 그 자체만큼의 엄밀성은 조금 떨어지겠지만. 그런걸 보면서 내가 이걸통해 세상에 조금이나마 기여할 수 있겠다 싶었어요.
저는 입자물리학(소립자물리학)분야로 이론물리를 하고싶네요. 그 세부사항들은 아직 어렵다보니 겉만보고 결정하는건 아닌 듯 해서 일단 이까지만 목표를 잡았어요."
299,과고에도 의대 지망하는 학생 있어요?,과고에도 의대 지망하는 학생 있어요?,아마도요...? 저는 잘 모르겠네요... 죄송해요ㅠㅠ 제가 그런걸 잘 안물어봤고 그런걸 말하는애들을 못봐서요...ㅠㅠㅠ 근데 다른과고애들이랑 만난 적이 있는데 그때 자기 학교에 의대준비하는 사람 있다고 하는 사람은 몇명 봤어요
